#"redshift 6-7.5"			"redshift 7.5-8.5"			"redshift 8.54-10.1"			"redshift 10-14"
#f070w-f090w	f090w-f115w		f090w-f115w	f115w-f150w		Y-J	J-H		f115w-f150w	f150w-f200w		"y axis"	"x axis"
3.397	3.8210		8.376	2.621		11.359	1.767		15.321	1.027
4.05	3.792		8.902	2.573		11.782	1.898		19.135	1.363
5.049	4.124		9.807	2.52		13.032	2.374		29.341	2.6759
5.221	5.987		10.869	2.631		14.727	3.465		33.644	13.461
4.82	7.171		11.126	2.669		14.698	3.954		39.348	14.085
3.782	3.794		8.671	2.642		11.624	1.838		18.124	1.217
5.859	8.159		11.638	2.833		15.434	5.04		48.839	14.653
5.253	4.516		10.078	2.548		13.725	2.589		31.529	3.643
3.7750	3.794		8.666	2.641		11.619	1.836		18.082	1.211
5.303	4.7889		10.223	2.575		14.117	2.739		32.659	4.492
5.26	4.541		10.092	2.552		13.766	2.603		31.646	3.7
4.817	3.928		9.463	2.511		12.474	2.16		25.462	2.015
4.078	3.7949		8.925	2.568		11.802	1.906		19.237	1.38
5.05	6.485		10.989	2.6440		14.704	3.673		36.07	13.859
5.48	8.038		11.54	2.788		15.235	4.75		47.229	14.48
5.212	4.381		9.997	2.538		13.494	2.519		30.896	3.3679
5.319	4.875		10.272	2.584		14.226	2.794		32.954	4.971
4.35	3.814		9.137	2.527		12.02	1.986		20.504	1.582
5.163	6.155		10.92	2.635		14.721	3.546		34.583	13.662
3.499	3.816		8.455	2.621		11.477	1.796		15.932	1.059
5.252	4.516		10.078	2.548		13.724	2.5890		31.527	3.642
5.0	6.617		11.013	2.649		14.7	3.725		36.651	13.917
3.625	3.8020		8.552	2.628		11.533	1.809		16.833	1.111
4.8589	7.026		11.094	2.663		14.695	3.889		38.578	14.05
3.782	3.796		8.671	2.642		11.625	1.84		18.124	1.22
5.078	4.156		9.832	2.524		13.086	2.391		29.572	2.748
5.2230	5.978		10.866	2.63		14.727	3.459		33.585	13.446
4.547	3.849		9.27	2.517		12.189	2.052		22.0	1.74
5.311	4.812		10.239	2.578		14.152	2.7559		32.761	4.613
4.101	3.794		8.944	2.563		11.819	1.912		19.32	1.394
5.331	4.953		10.317	2.593		14.308	2.8439		33.125	5.523
5.884	8.167		11.645	2.836		15.446	5.061		48.944	14.666
3.317	3.8140		8.306	2.622		11.212	1.744		14.803	0.98702
4.86	7.561		11.255	2.698		14.769	4.201		42.019	14.224
5.316	5.579		10.709	2.618		14.714	3.24		31.91	12.165
4.562	3.855		9.279	2.515		12.201	2.057		22.143	1.751
4.516	3.844		9.249	2.517		12.162	2.041		21.714	1.716
5.177	4.303		9.944	2.531		13.352	2.475		30.502	3.16
3.62	3.803		8.5490	2.6279		11.529	1.808		16.801	1.108
4.371	3.817		9.153	2.526		12.039	1.995		20.631	1.605
4.782	3.918		9.434	2.512		12.428	2.144		24.853	1.974
4.9289	3.9850		9.6070	2.513		12.707	2.245		27.529	2.272
5.613	8.084		11.576	2.805		15.303	4.8509		47.822	14.535
5.201	6.035		10.883	2.631		14.72	3.487		33.888	13.527
5.9869	8.1950		11.667	2.848		15.496	5.138		49.346	14.714
5.28	4.648		10.15	2.56		13.927	2.66		32.12	3.969
5.386	8		11.512	2.778		15.172	4.681		46.737	14.447
5.148	4.251		9.906	2.53		13.257	2.448		30.21	3.0
3.51	3.817		8.465	2.623		11.489	1.798		16.0	1.068
3.341	3.816		8.328	2.62		11.264	1.751		14.958	0.99497
4.936	3.992		9.618	2.515		12.722	2.254		27.641	2.297
5.327	5.458		10.64	2.617		14.664	3.159		31.904	11.204
5.165	6.1440		10.916	2.634		14.717	3.5389		34.509	13.65
4.844	7.519		11.237	2.694		14.752	4.171		41.687	14.205
3.801	3.792		8.691	2.638		11.636	1.845		18.26	1.23
5.3330	5.376		10.592	2.614		14.624	3.106		32.056	10.391
5.169	6.129		10.911	2.633		14.716	3.53		34.417	13.634
4.828	7.141		11.119	2.667		14.695	3.94		39.193	14.077
5.341	5.095		10.395	2.612		14.432	2.931		33.049	6.918
5.343	5.2140		10.479	2.617		14.527	3.0		32.708	8.361
3.509	3.816		8.464	2.622		11.486	1.797		15.996	1.064
5.314	4.837		10.253	2.58		14.18	2.77		32.839	4.744
5.337	5.02		10.352	2.603		14.369	2.885		33.152	6.11
5.441	8.023		11.528	2.785		15.21	4.72		47.027	14.468
4.122	3.798		8.9610	2.56		11.835	1.919		19.4	1.412
5.335	4.999		10.34	2.599		14.351	2.872		33.138	5.939
5.043	4.118		9.801	2.519		13.019	2.369		29.291	2.66
4.828	3.937		9.474	2.512		12.492	2.167		25.643	2.032
4.057	3.793		8.907	2.571		11.786	1.898		19.156	1.364
4.938	3.995		9.624	2.514		12.729	2.258		27.702	2.309
4.4199	3.823		9.186	2.521		12.08	2.0		20.959	1.641
4.902	7.631		11.289	2.705		14.803	4.257		42.66	14.257
4.8910	6.927		11.074	2.658		14.692	3.848		38.099	14.022
5.143	6.204		10.931	2.637		14.716	3.567		34.822	13.704
4.037	3.793		8.892	2.575		11.773	1.895		19.093	1.355
4.777	3.916		9.428	2.512		12.419	2.141		24.756	1.967
4.1320	3.797		8.969	2.558		11.843	1.92		19.44	1.416
4.8589	3.9480		9.5060	2.512		12.547	2.187		26.216	2.087
4.217	3.803		9.038	2.544		11.911	1.947		19.805	1.482
5.065	7.812		11.383	2.732		14.938	4.423		44.492	14.344
5.334	4.997		10.338	2.599		14.348	2.87		33.139	5.913
4.601	3.863		9.305	2.513		12.237	2.071		22.532	1.784
5.24	4.469		10.05	2.547		13.645	2.563		31.301	3.549
